"status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"OK",5.2045895071963e-93,20.4231672912152,0.0957761855205854,"TNFSF4",2.5782495500749e-90
"OK",7.20698541199041e-92,20.2943874738497,0.0951665563455484,"TMC1",3.50019258175668e-89
"OK",4.91196413278968e-89,19.9711132513738,0.0936479922063015,"SUSD4",2.33970076163591e-86
"OK",2.03052635882494e-87,19.7843493518262,0.0927605783914237,"RYR2",9.48945422296887e-85
"OK",7.9675438801024e-87,19.7153055586227,0.09244439224995,"ALOX5",3.65459434011586e-84
"OK",2.57347663748286e-85,19.5387070519437,0.0916147758106168,"CBR4",1.15895350606933e-82
"OK",4.72242717315756e-85,19.5076934473139,0.0914639989682188,"LINC01364",2.08874640449892e-82
"OK",4.02394819282392e-84,19.3978423381813,0.0909497197037886,"MAL",1.74858197873782e-81
"OK",4.39027360211922e-84,19.3933620335093,0.0909088764778755,"ZDHHC14",1.87487391122226e-81
"OK",5.14915355129453e-83,19.266331080667,0.0903322500155026,"LINC00431",2.16168447986465e-80
"OK",7.13591012800393e-83,19.2494323046559,0.0902574531788609,"LOC101928823",2.94582263267549e-80
"OK",2.9741145984559e-82,19.1753365760988,0.0898955253380874,"DPF3",1.20763679490416e-79
"OK",6.45947939467042e-81,19.0145708723601,0.0891468272784374,"CYTH4",2.58056201817083e-78
"OK",2.81479877343796e-80,18.9372162540715,0.0887881605073259,"MIR4427",1.10666271141722e-77
"OK",1.64870208285664e-79,18.8439013749601,0.0883385296448531,"MSRA",6.38073467035564e-77
"OK",5.04540537321863e-79,18.7846188811151,0.0880684920621821,"LIN7A",1.92260993368081e-76
"OK",7.34036368259777e-79,18.764706102287,0.0879751412628301,"ABCA1",2.7547495159737e-76
"OK",1.32998791042405e-78,18.7330941175891,0.0878048168646756,"ZBTB7C",4.91678664974525e-76
"OK",2.10091614855454e-78,18.7087411374755,0.0877064517534503,"FOXP2",7.6525870711099e-76
"OK",1.61846794771653e-76,18.4757506522979,0.0866031768119166,"TNRC6B",5.80983081115808e-74
"OK",4.87333904109072e-73,18.0383173065318,0.0845529436327424,"KCNJ16",1.72439621012537e-70
"OK",6.4009844173724e-72,17.8954235918129,0.0838739989731422,"MSC-AS1",2.23304201456193e-69
"OK",1.35405478157255e-70,17.7246045061686,0.0830740248901951,"CD6",4.65813651177367e-68
"OK",1.41136870269498e-69,17.5922828061028,0.0824567595896391,"MIR3692",4.78879334206193e-67
"OK",1.96416718628366e-67,17.3103771402156,0.0811360900676586,"PEX5L",6.5743860860892e-65
"OK",3.55418781075139e-67,17.2761965518015,0.0809476052307645,"TIAM1",1.17378237179335e-64
"OK",2.73302976900805e-66,17.1581133755095,0.0804116974336068,"PTPN3",8.90715978270531e-64
"OK",8.17491661323148e-66,17.0943537781786,0.0801170496211566,"TGFB1",2.62966895575494e-63
"OK",1.38623368401289e-65,17.0635373044834,0.0799771117262581,"LINC02011",4.40200283580965e-63
"OK",2.79984944970107e-65,17.0224306797458,0.0797824210451529,"SPRY4",8.77841405311973e-63
"OK",3.22179126520324e-65,17.0142105904186,0.0797426094641301,"ADAM23",9.97506848097737e-63
"OK",5.224539768901e-65,16.9858710392769,0.0796140276210109,"CHDH",1.59761266093715e-62
"OK",3.88872633754379e-64,16.8676934540094,0.079048187482544,"SH3TC2",1.17463247139783e-61
"OK",2.2569447569636e-63,16.763482931508,0.078564503387049,"NTM-IT",6.73521261267849e-61
"OK",2.45904946061363e-63,16.7583841238496,0.0785253859546446,"TOX",7.25097572499274e-61
"OK",6.99961087614001e-62,16.5580792257641,0.0775675734815688,"SNORD123",2.0396866093072e-59
"OK",8.91422832938854e-61,16.4042604331746,0.0768779517058972,"MIR4476",2.56740141268168e-58
"OK",3.79664467255157e-60,16.3160154707603,0.0764596541837133,"GPR55",1.06862604425489e-57
"OK",3.78148899173516e-60,16.3162597069912,0.0764500699959372,"LEF1",1.06862604425489e-57
"OK",1.10702334820089e-59,16.2505402690918,0.0761501991346296,"IPCEF1",3.08088329343683e-57
"OK",2.7438059570061e-59,16.1947996970415,0.0758876212491604,"ADGRG2",7.55125886100933e-57
"OK",4.13562346249452e-59,16.1695408541831,0.0757691951105967,"LINC01648",1.125662170797e-56
"OK",7.92242232125145e-59,16.1294408563382,0.0755807405339741,"IL21R",2.13293998342475e-56
"OK",1.05332839035001e-58,16.1118386101026,0.0755013034158765,"CCL5",2.80536461296552e-56
"OK",1.3020871371008e-58,16.0987245697784,0.0754154753809948,"MGAT5",3.43099960626061e-56
"OK",1.58831372689771e-58,16.0864241217833,0.0753798456455204,"LDLRAD3",4.14115186331888e-56
"OK",1.82829602443281e-58,16.0777079762815,0.0753386207179767,"LINC01933",4.71719419053921e-56
"OK",5.58755910031057e-58,16.0083403038296,0.0750065632053536,"LOC100130111",1.42678609644941e-55
"OK",1.90523368335535e-57,15.9318289276633,0.0746562192034607,"SBNO2",4.81538092888047e-55
"OK",2.65410590484261e-57,15.9110889560066,0.0745541603294395,"PCAT29",6.64035850071177e-55
"OK",3.20683109156496e-57,15.8992414648431,0.0744967686933921,"FAM30A",7.94299993069724e-55
"OK",3.33204979448621e-57,15.8968415069528,0.0744779644005076,"IL12A-AS1",8.17143973857712e-55
"OK",5.35714933666305e-57,15.867060295034,0.0743516545876074,"UBE2G1",1.30089443058634e-54
"OK",6.02310445573574e-57,15.8597030585307,0.0742949053348973,"LINC01645",1.44841042974872e-54
"OK",1.0293129288235e-56,15.8260119247603,0.0740948413499627,"SEMA5A-AS1",2.45144730134897e-54
"OK",4.06261212277541e-56,15.7393671252357,0.0737426110227746,"CCL4L2",9.58350853990706e-54
"OK",4.84082903930723e-56,15.7282725345642,0.073689544826353,"XPO6",1.13115560825095e-53
"OK",5.01307175389528e-56,15.7260583285682,0.0736874011551444,"LOC105378397",1.16045583431993e-53
"OK",1.40501152178437e-55,15.6606518473157,0.0733765867618904,"WHRN",3.22228985028492e-53
"OK",7.70602309520692e-55,15.5520387707901,0.0728348323857719,"PREX1",1.75110537656129e-52
"OK",1.92426879156096e-54,15.4933261557575,0.0725704060354126,"ANKRD11",4.33292851801576e-52
"OK",2.22928195989866e-54,15.483865796038,0.0725461795279411,"TSHZ2",4.97451214997567e-52
"OK",3.93699088461237e-54,15.4472432137438,0.0723696900556292,"FAM102A",8.7067256447289e-52
"OK",8.38246308758025e-54,15.3984463003544,0.0721372305665687,"FRMD1",1.83739140014403e-51
"OK",1.55407813123506e-53,15.3584716861378,0.0719601759248118,"ZNF652",3.37657554671591e-51
"OK",2.12266726683572e-53,15.3382425585712,0.071863932967235,"FAM83F",4.57185613323946e-51
"OK",2.45848984632896e-53,15.3287041487315,0.0718169735464976,"MIR4802",5.24951163825189e-51
"OK",2.86653035755383e-53,15.3187255415804,0.0717740214245299,"ARHGAP45",6.06846926720093e-51
"OK",4.57704536846527e-53,15.2882764132307,0.0716185044512505,"PPFIBP2",9.60752853656918e-51
"OK",1.02906201412031e-52,15.2354161833298,0.0713654953175132,"GALNT2",2.14191907796184e-50
"OK",1.25072583935488e-52,15.2226612179074,0.0712864149259257,"ZBTB16",2.58160235958176e-50
"OK",3.16024184347539e-52,15.1619093598449,0.0710355514544955,"TLE1",6.46909340669767e-50
"OK",3.60987186019666e-52,15.1531709942048,0.0709770112188559,"LOC101929710",7.32892754960746e-50
"OK",3.95607924373452e-52,15.1471520963498,0.0709661225686317,"ANXA8L1",7.96651437301303e-50
"OK",5.41436319546385e-52,15.126510404462,0.0708447412147861,"PIP5K1B",1.0815190482939e-49
"OK",1.38048433634831e-51,15.0647767101285,0.0705770160392529,"KCNK1",2.7354573221609e-49
"OK",2.06250673881318e-51,15.0382186576631,0.0704509665032228,"LINC01485",4.05446265187807e-49
"OK",3.73603400391266e-51,14.998833777986,0.0702648110630447,"LOC100128239",7.28644301125296e-49
"OK",5.16997790637036e-51,14.9772554706663,0.0701465115449341,"SMG6",1.00043111533506e-48
"OK",4.0138292900037e-50,14.8403993958468,0.0695191848730489,"TMPRSS5",7.70686338636447e-48
"OK",5.07718300314306e-50,14.8246261486279,0.0694462028063618,"LOC387810",9.67359583114235e-48
"OK",5.39512766527831e-50,14.8205467716657,0.0694297929491548,"SGPP2",1.01267168953432e-47
"OK",5.39677270049376e-50,14.8205262936377,0.0694297766744407,"LINC00511",1.01267168953432e-47
"OK",6.58436972722526e-50,14.8071601969372,0.0693672452232666,"CDC37",1.22622747198227e-47
"OK",2.95071361479124e-49,14.7059755472503,0.0688902388103527,"NCR2",5.45419593468389e-47
"OK",5.3494221731118e-49,14.6656495197958,0.0686789345698111,"RPTOR",9.81480280043009e-47
"OK",5.69583166245763e-49,14.6613900900036,0.0686525212919624,"PARD3B",1.0373533415251e-46
"OK",8.076668747628e-49,14.6376596438349,0.0685700563714295,"FLT1",1.46022633729926e-46
"OK",8.58868976966532e-49,14.633479166956,0.0685352526495907,"IFI44",1.54154533989015e-46
"OK",1.06311737616792e-48,14.6189599811197,0.0684867857937685,"GNB2",1.89441397771965e-46
"OK",1.14255479681688e-48,14.614052609921,0.0684524387597025,"CASC15",2.02142426873981e-46
"OK",1.55544027673228e-48,14.5930258445346,0.0683610287573626,"MIR153-2",2.73239008612637e-46
"OK",1.76717584403867e-48,14.5843182207133,0.0683065415187759,"SLC8A1-AS1",3.08247735781646e-46
"OK",1.98068535723226e-48,14.5765316788005,0.0682817920629154,"NPIPB5",3.43074095197802e-46
"OK",2.35806527693831e-48,14.5646180488262,0.0682279332503194,"XCL1",4.05603603086702e-46
"OK",2.50327512892384e-48,14.5605335689255,0.0681917599074358,"CACNA1D",4.27611183919411e-46
"OK",3.1617463975145e-48,14.5445613016796,0.0681245102059795,"SPATS2L",5.3639244191806e-46
"OK",1.92310293623027e-47,14.420486719029,0.0675503296928921,"MAP3K11",3.24036303588351e-45
"OK",3.24404639809228e-47,14.384354161448,0.0673775936942125,"STARD8",5.42917467799647e-45
"OK",6.37996111734495e-47,14.3374833652277,0.0671519230402443,"TPO",1.06057219406387e-44
"OK",4.26685666938619e-46,14.2049716928552,0.0665299740614578,"PLCL1",7.04571818960177e-44
"OK",1.02261129133237e-45,14.1436084793755,0.066244031053021,"LYPD6B",1.67742113079546e-43
"OK",1.08722711457819e-45,14.1392970992746,0.0662151455433128,"LINC01504",1.77167950006495e-43
"OK",1.37743753504294e-45,14.1226367447837,0.0661453070641515,"SPP2",2.22991832061952e-43
"OK",2.21834336596951e-45,14.0890211348846,0.0659912071947037,"MIR3973",3.56793161244797e-43
"OK",2.49377922194706e-45,14.0807528840923,0.0659527452603112,"ABCA7",3.9850591966714e-43
"OK",3.40181229828211e-45,14.0587934943134,0.0658422035674277,"CYTH1",5.40124928308652e-43
"OK",3.60450934126585e-45,14.0546966167688,0.0658260749982435,"PPARG",5.68663005565694e-43
"OK",3.67725526755192e-45,14.0532819790575,0.0658276758365379,"MIR1181",5.76467947607553e-43
"OK",4.61519496278525e-45,14.0371873451955,0.065736260380598,"PHLPP1",7.18954490775018e-43
"OK",6.13760812866043e-45,14.0169654790352,0.0656425959832458,"CHCHD6",9.50140098367438e-43
"OK",9.05040500776929e-45,13.9893700553508,0.0655197585238944,"RD3",1.39235702880396e-42
"OK",1.41790396011306e-44,13.9574028286392,0.0653566989064481,"LINC00945",2.16790513506422e-42
"OK",2.26776450258139e-44,13.9238868192569,0.0652117806306567,"FAAH2",3.44602815732751e-42
"OK",2.46886613433033e-44,13.917814444109,0.0651854648063145,"MIR647",3.72874056592853e-42
"OK",2.61285368098095e-44,13.913761802293,0.0651582032062038,"LINC01549",3.92228926207377e-42
"OK",2.66669637937293e-44,13.9123031967963,0.0651497760802059,"MSLN",3.97900015787278e-42
"OK",3.01279055640802e-44,13.9035740069578,0.0651025324952934,"FUT8",4.46849157435151e-42
"OK",4.3215689395587e-44,13.8777357397316,0.0649660017285454,"SPIDR",6.37148458713866e-42
"OK",5.30444400804146e-44,13.8630369809887,0.0649212997377854,"ELL",7.77430613225911e-42
"OK",6.9823403905086e-44,13.843299337124,0.0648367776382166,"KCNK4-TEX40",1.0173269948971e-41
"OK",7.83078525675898e-44,13.8350554220307,0.0647951720038744,"HRH1",1.1342732165185e-41
"OK",9.42003287237815e-44,13.8217621871021,0.0647303521653896,"IL21-AS1",1.35653950125543e-41
"OK",1.00171720492908e-43,13.8173376327991,0.0646988917908344,"ACSM2A",1.43419268490684e-41
"OK",1.2142116501357e-43,13.803479528004,0.0646472189345332,"LINC00887",1.72843726219604e-41
"OK",1.30014720107583e-43,13.7985502557841,0.0646224693581849,"TDRG1",1.84019120133984e-41
"OK",1.55731171231436e-43,13.7855319248559,0.0645625999003519,"TBC1D3C",2.19165078422241e-41
"OK",2.14636846979378e-43,13.7623612722819,0.0644419783821557,"MIR4537",3.00358195640239e-41
"OK",2.73328969802115e-43,13.7448771158655,0.0643663470621896,"LOC101928618",3.80341868147674e-41
"OK",2.85149582195717e-43,13.7418125691737,0.0643579930693077,"FGD5",3.94573743095291e-41
"OK",4.82163015761688e-43,13.7037355483424,0.0641787580300175,"PDGFRB",6.61638890041157e-41
"OK",4.83494041331703e-43,13.7035354353454,0.0641692589779614,"NFIA",6.61638890041157e-41
"OK",9.19724533847936e-43,13.6567777193142,0.0639527245755419,"RAB11FIP5",1.25168444938899e-40
"OK",3.18686485029257e-42,13.5659627008954,0.0635272091679598,"C3orf67",4.31341286758998e-40
"OK",3.32584973247348e-42,13.5628325029676,0.063514388076195,"LRP12",4.47706369693671e-40
"OK",4.13756852057773e-42,13.5468076933781,0.0634287347261898,"ZNF662",5.53964511817242e-40
"OK",5.29728174149569e-42,13.5286540754828,0.0633498673117442,"GRAP2",7.05421351909176e-40
"OK",5.3861863661826e-42,13.527430373535,0.0633293728088959,"MLLT3",7.13424866866186e-40
"OK",5.96635826377397e-42,13.5199066218357,0.0633061330928283,"MED26",7.86067701252221e-40
"OK",6.71126091542401e-42,13.5112487338883,0.0632728844701692,"LINC01100",8.79530273090673e-40
"OK",1.10624964854447e-41,13.4744089631109,0.0630937373101562,"LINC02026",1.442141976042e-39
"OK",1.63259827970899e-41,13.4456509592353,0.0629500351660488,"LINC00578",2.11716370628859e-39
"OK",2.18544795502044e-41,13.4240609727754,0.0628601839291112,"MIR583",2.8193416873907e-39
"OK",2.7739035374498e-41,13.4063846842856,0.0627689971866824,"LOC101929420",3.5599386901085e-39
"OK",6.96507600757033e-41,13.337914888498,0.0624473616683326,"C7orf50",8.89267874389225e-39
"OK",7.85527687022347e-41,13.328944086347,0.0624167095432105,"KLF16",9.97781296402898e-39
"OK",9.66989148283662e-41,13.3134289784875,0.0623470851842408,"AJM1",1.22200786805296e-38
"OK",1.00466529051948e-40,13.3105736370584,0.0623274776293091,"LIF",1.26317535943538e-38
"OK",1.05048928880517e-40,13.3072409858227,0.0623063785231896,"RASGRF2",1.3141196562836e-38
"OK",1.48745501526436e-40,13.2812240566227,0.0621886979859137,"PCSK5",1.85139564186346e-38
"OK",1.57660718048239e-40,13.2768650137102,0.0621721489196476,"PCNX3",1.95254916266841e-38
"OK",1.71519626911279e-40,13.2705531331811,0.062141146033071,"HSD11B1-AS1",2.11361673580372e-38
"OK",2.53982639222017e-40,13.2411041090995,0.0620068915789802,"C1QTNF6",3.11430494598522e-38
"OK",2.5628133855263e-40,13.2404274588054,0.0619986768287377,"LINC01006",3.1270110712365e-38
"OK",2.64179692174765e-40,13.2381476221712,0.0619887917290742,"MALAT1",3.2075817624886e-38
"OK",3.92672520389787e-40,13.2083427180893,0.0618403549619971,"DST",4.74444178416324e-38
"OK",4.36666878448314e-40,13.200345672088,0.0618098594944392,"EIF5AL1",5.25038927780888e-38
"OK",4.97534198578845e-40,13.1905122070635,0.0617592622573571,"KANSL1",5.95334520028957e-38
"OK",6.93403493268759e-40,13.1654652593433,0.0616364819558189,"MBNL2",8.25716880998745e-38
"OK",9.76006255991477e-40,13.1396212789528,0.0615171206193805,"ANKS1B",1.15668416050971e-37
"OK",1.00734695584458e-39,13.1372293351627,0.0614763331165073,"MYF6",1.18814174996735e-37
"OK",1.03715524747681e-39,13.1350220337795,0.0615048347988015,"LINC00332",1.21750229027265e-37
"OK",1.28305785881384e-39,13.1189062950298,0.0614186664438437,"PRKAG2",1.49905943891321e-37
"OK",1.68462358834456e-39,13.0982527817229,0.0613299482384787,"LY75",1.95898787134771e-37
"OK",1.82413833125508e-39,13.0922116907627,0.0613061002103951,"IRX5",2.11131225826435e-37
"OK",1.83415780941299e-39,13.0917956907502,0.0612918466431215,"SEPT11",2.11303510610932e-37
"OK",1.89099282231838e-39,13.0894778869467,0.0612866558969303,"IL2RB",2.1684259822224e-37
"OK",1.95203372979825e-39,13.0870644688437,0.0612682317736372,"MCC",2.228107071584e-37
"OK",2.35955996774498e-39,13.0726519263725,0.0612109099340805,"STMN3",2.68091471748052e-37
"OK",2.70200922159651e-39,13.0623408141319,0.0611648330452257,"CRNDE",3.05598476756731e-37
"OK",3.45644183517821e-39,13.0435846507975,0.0610717467853818,"WWTR1",3.89148217343314e-37
"OK",3.47431839385194e-39,13.0431914382813,0.0610724876336713,"LY75-CD302",3.89199293515361e-37
"OK",3.48832182003351e-39,13.0428848215979,0.0610705895134608,"TBC1D3",3.89199293515361e-37
"OK",3.98082578188603e-39,13.0328137665129,0.0610240315268313,"B3GAT1",4.41911394858669e-37
"OK",3.99645332667213e-39,13.0325148754236,0.0610154684771906,"SH3PXD2A-AS1",4.41911394858669e-37
"OK",4.36618154438872e-39,13.0257631423004,0.0609941581675137,"LINC01521",4.80648669657619e-37
"OK",7.63516202830224e-39,12.9830370221394,0.0607858426594684,"NFIA-AS1",8.36793487960257e-37
"OK",8.02847290962899e-39,12.9791901066652,0.0607747907708468,"SCO2",8.7602310792335e-37
"OK",8.7855738092408e-39,12.972285625823,0.0607332953001674,"LZTFL1",9.54429288074936e-37
"OK",1.51159201217758e-38,12.9306332792863,0.0605197945619958,"RPS6KA2",1.6349616833898e-36
"OK",1.81983602747065e-38,12.9163576356857,0.0604792307318139,"GTPBP3",1.9598051549748e-36
"OK",1.90048164532107e-38,12.9130199233326,0.0604532689705423,"IKZF2",2.03779350099384e-36
"OK",2.1593475217578e-38,12.9031853453659,0.0604037172640599,"IFI44L",2.30538270544909e-36
"OK",2.25857555223873e-38,12.8997234856272,0.0603992142513547,"TMEM256-PLSCR3",2.40097244006013e-36
"OK",2.67034942066436e-38,12.8868109160484,0.0603281880862349,"SPRY4-AS1",2.82657627352289e-36
"OK",4.02798487098951e-38,12.8550634839774,0.0601813994922518,"KLHL29",4.24549605402294e-36
"OK",4.16893007048844e-38,12.8524036569304,0.0601583150112318,"SCML4",4.37543342864103e-36
"OK",4.71482172571023e-38,12.8428828954164,0.0601327311680907,"FGFBP2",4.92748604743108e-36
"OK",4.96989507226905e-38,12.8388042124699,0.0600890992904256,"HDAC4",5.17224080021143e-36
"OK",5.39697161434855e-38,12.8324198093457,0.0600775600448147,"TBKBP1",5.59320459898742e-36
"OK",6.24207367312843e-38,12.8211460617433,0.0600274797577981,"MEF2C-AS1",6.44208011707158e-36
"OK",7.75966888305421e-38,12.8042624225195,0.0599468779391966,"CA6",7.9750721396004e-36
"OK",7.95040853889126e-38,12.8023771188877,0.0599390716520638,"GPR146",8.13734169833875e-36
"OK",8.38395890053905e-38,12.7982538918147,0.0599211052382197,"SUN2",8.5457727575083e-36
"OK",1.14927503165031e-37,12.7737347723726,0.0598004090303415,"TNS1",1.16665546143224e-35
"OK",1.19662032047236e-37,12.7705930344658,0.0597747317802733,"PRSS38",1.20975872317469e-35
"OK",1.35907189460817e-37,12.7606809839599,0.059744690011877,"GAS7",1.36840860803048e-35
"OK",1.37285793764462e-37,12.7598948151423,0.0597437540753924,"PHPT1",1.37669304686315e-35
"OK",1.93938668717613e-37,12.7329548025252,0.0595890927335208,"MIR4425",1.93696245381716e-35
"OK",1.96107603825664e-37,12.7320866186409,0.0595996745164461,"ETV6",1.95075873058549e-35
"OK",2.37404170945316e-37,12.7171595345367,0.0595386068829,"MYLK",2.35210556405781e-35
"OK",2.73567684257182e-37,12.7060733473712,0.0594843133667614,"GPR137B",2.69960078540484e-35
"OK",2.99193814326711e-37,12.6990670820411,0.059429511262312,"MAML3",2.94076650280092e-35
"OK",3.19592873102926e-37,12.6939038757358,0.0594312341434841,"JUND",3.12885212406576e-35
"OK",3.3527144149013e-37,12.6901534408436,0.059392769287736,"DCSTAMP",3.26942454105079e-35
"OK",3.56182895508393e-37,12.685413856425,0.0593673592834744,"SH3PXD2A",3.45972319170486e-35
"OK",4.37707792288572e-37,12.6692552562377,0.0593091938398228,"TXN2",4.2349938699983e-35
"OK",4.45303519032263e-37,12.6679055143411,0.0593097598107434,"SH2D3A",4.28707411933394e-35
"OK",4.46552191363461e-37,12.6676858205909,0.059308566473824,"PACERR",4.28707411933394e-35
"OK",6.43192796258196e-37,12.6390253886829,0.0591634745267969,"LINC00251",6.15105883031632e-35
"OK",7.49954760358334e-37,12.6269440269406,0.059113964338549,"VPS9D1-AS1",7.14447286896753e-35
"OK",7.5830308389298e-37,12.6260726777686,0.0591128449965029,"RTL10",7.19632531990239e-35
"OK",8.94921046987796e-37,12.6130269534332,0.059050509994488,"G0S2",8.46041962322165e-35
"OK",9.94784771047977e-37,12.6046885564869,0.059006916041267,"PRR5",9.36875437037542e-35
"OK",1.00155852753332e-36,12.6041534857135,0.0589875265957153,"SEPT9",9.39681938199731e-35
"OK",1.06829063918032e-36,12.5990665341641,0.0589844435294987,"TNFRSF1A",9.98509088371977e-35
"OK",1.1972611437271e-36,12.5900728666972,0.0589430384608284,"MKRN1",1.11484816800664e-34
"OK",1.34117318995684e-36,12.5811098604092,0.0588831936662599,"ELAVL1",1.24417673191165e-34
"OK",1.35423036998927e-36,12.5803445257845,0.0588901209849514,"WNT9A",1.25160194157702e-34
"OK",1.50613277808021e-36,12.571943526853,0.058854862931036,"C3orf67-AS1",1.38649074561277e-34
"OK",1.51137511129011e-36,12.571668861864,0.0588508060428188,"SLC9A9-AS1",1.38649074561277e-34
"OK",1.97799187680108e-36,12.5503817179401,0.0587513121625789,"LINC01344",1.80785537994413e-34
"OK",2.24475727485186e-36,12.5403599914594,0.0587076613001768,"MIR6809",2.04413209341198e-34
"OK",2.38018157212106e-36,12.5357170294627,0.0586854170444376,"IL12RB1",2.15951345640536e-34
"OK",2.43290327200925e-36,12.5339801376511,0.0586737214425585,"LRFN2",2.19929128264223e-34
"OK",2.57726364455637e-36,12.5294091138967,0.0586548248823367,"DLGAP2",2.32131793498243e-34
"OK",3.74351252772166e-36,12.4997671597578,0.0585152422189134,"CCDC57",3.35953122460645e-34
"OK",3.82780521422197e-36,12.4979968129302,0.0585053037090053,"GNG7",3.42277643866657e-34
"OK",5.51004391807252e-36,12.4689995678652,0.0583594064792071,"RAPGEF1",4.90929056858771e-34
